451,749,18.5861
246,516,64.0233
490,751,17.4626
14,187,64.5178
637,320,12.7806
351,139,17.8472
749,399,92.9499
218,268,39.3962
474,503,87.3363
360,466,92.3260
862,131,67.0465
312,808,57.0546
798,900,76.4562
276,103,26.3181
44,13,88.5685
654,943,23.8787
341,212,93.4876
963,579,20.3845
561,851,63.9404
845,281,6.4835
930,704,94.8528
602,635,27.9545
991,586,13.2033
465,310,83.5228
100,666,64.0578
8,175,20.8683
813,53,9.1382
402,375,7.3888
270,387,62.3751
777,612,68.7457
427,650,36.5382
814,267,29.1987
905,210,29.0032
207,72,65.5252
114,592,79.2130
13,669,43.9791
733,799,20.6526
713,961,13.0715
574,751,57.8719
543,895,46.6909
780,773,84.5928
28,845,10.7231
944,818,70.4114
598,946,41.1303
38,462,67.1619
117,30,54.8358
397,8,58.5714
540,466,88.5631
62,440,82.0645
790,530,9.1636
254,530,85.2756
603,409,42.1554
524,662,38.0619
818,406,30.7389
354,913,4.1715
918,894,48.7374
909,376,13.6896
874,614,6.5970
608,973,99.0202
168,43,30.0081
534,490,28.4608
887,610,71.5327
933,892,34.8205
11,578,35.0334
300,869,24.1643
188,922,72.1856
827,1,34.3803
391,542,38.4319
281,38,79.6336
724,109,15.7251
279,657,9.5961
795,178,57.8337
39,975,90.6647
793,651,83.4916
143,744,72.3390
397,555,66.0335
338,884,19.0651
462,70,72.8200
650,619,64.2837
712,794,33.6529
908,191,83.2160
834,619,96.8437
545,644,90.3575
281,923,15.9237
803,385,58.7038
189,478,33.1714
507,87,32.6286
641,729,96.4891
787,351,49.9953
614,602,12.0367
121,245,9.0945
68,168,93.4347
945,394,49.1528
192,224,59.2103
628,927,47.3712
662,381,64.8524
116,468,48.7013
865,193,4.6827
80,232,57.1508
224,279,28.4371
559,373,68.0291
424,522,21.6776
532,817,49.8740
320,609,43.9041
338,947,35.1932
459,714,10.1672
503,134,14.5155
22,68,88.8719
904,495,2.6883
132,759,84.7495
243,679,78.9649
61,643,54.1830
726,872,47.4490
832,168,83.1837
399,220,13.9758
550,196,36.1073
313,38,30.6368
508,957,72.1359
156,734,71.3161
446,728,10.5209
332,181,59.6104
714,225,22.2818
590,113,79.3884
380,79,64.1996
975,988,80.5385
421,320,45.4574
314,878,59.7755
614,25,41.0542
190,227,92.5048
753,91,25.4812
504,227,11.5352
578,222,96.7332
486,54,18.8950
68,994,91.9611
941,732,81.9418
723,317,20.8691
478,957,92.2022
577,21,62.2936
384,455,18.6265
406,958,31.0320
687,777,92.0919
635,3,80.1148
771,833,90.1536
646,872,21.5025
514,310,14.1460
66,934,70.8871
321,333,19.2311
881,831,63.4026
205,364,87.1756
936,466,4.5553
986,962,18.3489
992,936,84.0198
696,317,98.8123
977,20,12.0970
288,143,16.4759
754,357,79.5936
77,137,90.3193
785,393,72.8943
960,607,19.3642
316,246,75.6617
886,362,44.0477
995,569,77.1111
206,63,60.0363
101,332,45.8259
348,175,5.6220
590,654,4.7050
789,586,84.0483
186,962,81.0172
308,329,35.6953
623,629,1.6401
590,366,27.8881
463,88,82.2455
837,1,23.1255
786,907,56.6153
906,73,10.3585
852,717,50.6737
107,122,2.6087
715,525,24.8264
717,124,34.9483
295,195,28.3019
350,582,13.1967
811,51,40.0026
119,265,8.8070
282,790,10.3728
809,60,1.2456
183,517,22.1327
60,820,70.0216
355,537,59.7034
866,157,59.1101
228,120,70.8254
941,370,49.9073
593,226,2.1140
159,494,37.5875
85,804,44.2702
736,226,94.0007
242,219,43.3708
707,461,66.8752
897,785,84.4174
356,154,22.2371
571,738,90.5889
805,874,27.3751
780,7,81.1361
601,329,3.0979
808,264,24.8046
285,795,73.2930
739,524,32.0195
528,327,70.4855
665,857,55.1506
11,105,11.3912
84,309,9.6409
695,563,75.0601
78,707,73.3104
67,546,60.6487
434,581,59.7215
246,741,81.9796
896,266,86.9132
963,638,10.0791
541,354,23.7345
137,88,90.0182
244,597,49.7684
855,731,35.0612
59,174,36.6406
977,937,46.5491
923,240,35.8851
417,707,47.9923
366,797,92.7601
850,235,69.0909
144,471,33.3297
658,286,2.0108
67,255,70.3218
42,813,45.2815
445,448,93.0903
429,12,51.5514
79,524,29.4986
550,471,60.0164
12,58,44.1422
217,615,3.9350
907,310,31.7758
447,259,86.1019
378,56,12.2880
590,650,5.7704
358,333,76.2487
359,900,49.3626
302,739,59.2664
193,836,4.2546
400,920,13.6289
778,691,36.2312
423,43,2.8758
772,628,11.3107
801,332,77.4810
129,918,5.8479
881,942,53.1041
821,758,39.7263
4,963,7.1658
232,611,73.3437
207,315,71.9354
690,777,78.9204
133,755,6.9640
399,738,27.3809
599,782,98.3042
768,670,59.8324
22,973,16.5533
758,149,66.5541
965,478,9.4223
267,15,38.9178
791,784,23.7168
79,176,34.7588
463,781,54.3154
579,42,64.3632
500,891,41.4995
950,505,6.8083
623,101,29.1629
791,529,20.0414
667,492,31.0846
928,128,97.3497
132,294,16.7587
901,886,35.7809
16,8,37.0945
339,61,52.9994
141,966,6.9639
15,66,82.0701
215,98,50.1341
617,395,41.9851
855,564,22.9040
268,443,12.4092
806,533,39.3084
388,444,73.5013
691,731,13.6328
306,612,63.8963
963,290,52.0556
698,418,16.2952
776,266,69.3297
355,830,82.3708
167,485,40.4221
794,529,54.5023
833,333,62.6454
763,162,73.4654
372,213,83.4300
238,437,57.2241
990,982,44.9796
681,548,44.1402
719,39,21.6337
318,376,43.1244
376,886,91.6634
344,929,8.3059
472,282,54.4392
320,881,64.3655
825,558,45.2919
885,633,57.7727
842,927,95.6352
320,507,57.1709
407,941,51.4501
89,326,55.3747
685,636,86.3777
824,282,1.5228
845,122,54.9007
641,765,24.9419
920,958,62.2615
537,226,39.1090
964,160,45.7054
611,351,53.8857
8,200,18.2745
752,628,3.2992
564,157,32.1606
189,481,67.5267
556,764,19.2267
380,810,40.9718
373,729,81.7868
293,756,90.0736
325,507,90.5818
469,585,77.7073
174,192,54.3906
674,457,22.3456
189,110,42.8033
201,744,69.2916
294,414,93.2983
66,919,25.6202
443,992,17.6176
208,116,94.3667
717,309,35.0218
894,116,66.5024
985,848,33.9359
268,842,83.0203
373,307,69.9029
541,124,55.7270
273,716,22.9620
218,91,9.0008
134,948,20.3391
96,266,27.2671
105,78,10.0689
612,762,82.4179
861,912,30.5217
761,494,27.0224
111,8,84.8369
599,310,35.6373
746,618,32.1165
110,319,29.7086
551,413,31.2082
5,800,94.4344
399,891,29.8987
398,798,26.7751
540,813,23.5286
3,675,72.8329
150,59,18.5828
688,310,80.5341
687,34,72.0140
334,85,38.4198
239,948,94.1107
534,109,13.8104
59,528,43.5665
346,263,93.4611
929,866,15.5927
336,962,6.7859
535,829,26.2217
35,55,94.6302
535,568,98.1542
699,656,72.8400
917,874,34.4048
685,57,94.7931
671,484,39.9389
217,220,69.1612
151,298,98.9615
671,499,40.6760
602,530,28.7376
354,158,48.3387
745,926,9.3517
298,510,15.3564
157,609,50.0449
414,841,98.7632
508,518,51.5795
736,253,15.5234
571,46,64.9153
674,126,52.3615
581,348,48.7217
942,451,63.8811
373,386,39.6080
996,800,14.3716
941,122,23.7338
174,299,99.0164
305,539,90.6138
602,99,81.1948
688,766,25.4392
789,849,1.3164
891,907,82.6618
787,465,65.3699
856,966,48.8199
753,988,80.9540
896,524,2.3217
238,810,44.6785
283,551,99.6176
731,194,83.5409
955,436,14.1099
920,225,64.6640
590,0,34.2697
126,298,74.0121
69,966,59.6944
548,873,2.9475
13,548,77.1126
544,879,33.4776
970,204,54.5058
241,955,97.5096
97,120,71.6997
977,863,66.6912
536,281,29.2856
227,773,42.9903
675,191,63.8783
693,20,43.3755
355,550,71.9791
947,623,95.6427
709,582,67.6285
541,232,86.8131
508,555,59.5242
290,29,11.9192
329,414,88.2678
515,907,40.6186
333,465,35.2664
117,162,86.2714
448,274,88.4167
964,375,72.2450
401,61,8.4283
628,23,68.8499
235,752,48.4668
601,483,24.7097
893,518,91.1869
523,26,43.4824
426,38,34.3169
858,491,75.6733
129,116,56.7993
15,460,31.3913
860,76,82.6956
15,27,55.5616
857,3,47.1241
925,789,41.4980
524,148,19.6416
133,843,74.9412
474,845,8.3751
315,712,78.1478
138,121,96.3976
570,99,45.5318
108,675,50.1333
813,662,53.7621
27,50,57.9881
73,48,1.0176
841,383,51.6515
380,328,90.1684
344,129,79.6002
597,994,62.0500
93,442,61.7195
268,963,31.3713
87,749,10.6068
508,435,82.2966
607,625,19.6077
713,768,45.8907
562,177,72.3866
157,297,67.3717
790,900,18.0267
936,86,24.5487
230,526,60.4962
524,797,92.9308
744,527,19.1192
338,882,21.7879
887,888,63.3957
173,801,25.7152
735,769,65.4609
354,340,88.8880
785,607,66.9016
71,395,28.2549
116,783,74.1362
716,928,37.2935
171,168,31.6803
215,47,96.2720
175,977,63.5254
346,412,69.4819
797,993,93.8884
771,540,72.4817
95,383,69.8975
739,853,80.2362
590,1,40.8078
968,637,96.3582
402,586,99.6459
89,183,27.4882
140,540,12.1765
930,436,34.1108
902,222,9.3870
679,118,18.3187
248,732,63.2247
892,7,33.9167
763,45,42.1834
65,26,27.8030
164,219,40.7792
251,159,23.8935
968,66,88.7544
197,850,26.4068
716,719,10.4270
978,931,59.1680
470,628,97.2248
722,654,25.7760
544,538,36.1849
787,512,63.5214
907,696,69.4466
909,810,98.0479
128,779,24.8344
643,937,66.3497
296,919,17.7747
194,91,62.0834
891,26,82.7497
927,373,70.0911
520,750,62.0864
7,380,31.3198
555,151,45.7488
30,637,64.7368
888,813,53.4265
919,820,68.7977
708,187,95.3619
592,806,8.5783
69,156,62.8755
74,285,44.7363
990,345,32.1231
580,390,46.4437
143,428,94.7785
133,563,94.5947
871,366,86.3326
51,722,45.9388
232,26,49.1946
229,349,58.5202
483,42,54.3930
312,702,73.2693
768,618,43.3139
333,98,27.4620
629,797,37.2127
754,973,62.8126
734,619,56.6105
681,720,96.0275
35,642,33.4635
745,23,30.5095
732,714,46.6214
58,991,78.8872
39,217,50.2985
940,286,8.9514
218,227,12.3847
781,0,13.6544
862,455,50.8389
356,692,85.4816
486,830,30.9964
423,783,77.8516
389,237,31.3563
563,311,12.1445
348,335,79.2484
493,810,57.0956
594,973,8.5195
77,573,94.1390
470,939,72.0372
569,25,18.0685
12,739,43.4298
977,338,97.0451
809,380,50.4099
963,853,12.1251
113,437,39.4108
924,75,16.7701
872,508,50.9958
955,131,39.5093
816,797,96.5733
608,532,27.6349
743,132,13.3960
125,858,22.6324
278,317,70.1531
74,119,58.4527
275,176,10.1611
718,383,55.5799
849,480,58.2121
678,159,47.1763
938,630,60.9988
648,137,79.6605
517,715,98.0139
374,806,9.6952
152,306,72.8243
823,360,10.4339
485,657,93.5524
459,851,40.7642
307,888,46.6532
740,551,94.0442
145,323,5.3610
85,631,55.9436
516,995,30.3418
673,807,34.2561
270,431,67.9653
711,158,61.7518
372,855,74.6272
705,949,90.5137
374,241,27.9737
883,994,97.0886
659,193,83.8879
289,187,93.3999
373,406,82.1617
53,255,52.0000
110,181,12.8926
568,968,76.6999
250,418,35.4047
75,559,99.1577
972,19,75.3273
961,511,1.3295
340,682,77.3498
289,229,82.9208
648,478,76.1418
445,22,82.7353
829,946,39.8605
71,429,12.2758
641,979,78.5715
40,451,4.4726
960,202,87.5943
889,395,30.1994
751,188,38.8662
242,522,99.1652
480,262,84.3099
210,88,94.2781
982,508,2.6205
279,303,76.7751
967,764,84.3293
328,104,22.7142
142,359,25.7303
285,520,53.6337
122,806,84.0627
292,779,37.5566
875,78,37.4920
390,355,84.0872
382,368,63.9693
407,552,71.6432
176,717,1.7136
106,346,39.2827
869,556,13.8235
412,558,35.1259
568,315,15.1463
439,473,60.9849
150,523,85.7384
111,248,28.2886
700,481,48.1477
602,833,87.1274
1,112,78.5576
255,29,32.8001
229,983,26.6744
291,667,45.5247
832,802,94.7095
220,233,30.6552
466,318,66.1993
784,922,22.8692
364,743,40.1356
738,937,19.8039
543,47,20.0441
236,352,59.8922
651,460,85.8818
768,168,91.8709
400,908,90.1941
313,603,63.5958
695,728,18.5448
188,194,12.7313
564,571,91.2333
291,571,14.0748
628,625,93.1402
115,748,16.0120
365,18,88.0196
989,953,15.4562
836,319,72.0019
897,473,56.0097
23,713,37.2864
836,474,64.1265
777,339,63.5212
622,734,37.5435
744,750,60.0417
510,206,1.5066
97,902,76.3710
498,127,45.9514
937,674,76.3679
686,98,62.0171
224,108,30.3025
928,378,27.1217
238,687,41.7326
649,219,69.2811
526,546,92.5339
228,325,46.8510
720,297,32.4472
57,547,30.3582
43,511,8.8801
262,687,17.9048
78,220,75.2028
374,31,47.3788
909,614,51.0840
191,603,75.5074
822,913,65.4006
881,53,71.4118
916,381,52.4470
885,843,30.0210
992,133,65.3485
806,540,75.7235
321,343,79.8335
809,583,26.0645
710,154,91.0798
404,553,94.2756
520,585,5.6750
817,868,99.3235
211,861,50.9460
608,312,36.2074
278,300,24.2792
75,770,50.9957
169,972,74.7352
215,43,77.5622
621,957,26.9573
882,788,32.1288
187,961,27.1601
462,581,95.4027
793,180,81.1972
822,276,8.9294
496,102,16.0035
774,265,39.2448
610,113,59.0519
588,821,65.5811
250,806,44.5514
445,629,75.2574
311,302,65.2520
249,652,48.2017
325,693,77.6273
925,802,4.9133
642,344,8.6940
359,340,78.5428
454,321,15.9786
887,416,67.7100
284,938,74.7550
598,812,12.0954
959,466,15.9505
131,491,25.9801
194,836,9.1514
791,915,22.3908
201,881,19.0255
712,861,48.3292
562,821,32.1425
297,74,88.7675
841,422,29.3703
173,508,52.7000
540,604,51.0202
159,258,36.7125
920,911,6.1292
755,999,41.4583
715,976,49.3214
506,332,59.6380
356,603,47.2398
564,746,26.5466
371,350,31.4627
953,681,58.7827
840,436,49.3841
999,857,92.9896
695,641,55.3819
711,742,7.4578
980,378,25.8396
223,618,7.0373
441,598,89.6635
475,308,98.7964
153,585,30.5741
192,197,95.4853
267,622,9.9169
871,656,10.7967
677,144,74.4059
786,645,49.9077
953,111,76.7456
37,190,9.1505
496,598,61.3263
982,632,97.3095
585,854,49.3341
668,253,56.5590
243,495,20.0703
244,641,56.3876
493,673,93.4712
392,28,64.7819
392,805,13.3691
447,874,23.9527
567,926,45.2701
694,14,70.3346
777,603,48.0392
903,277,99.4345
456,898,94.3533
604,396,67.8153
255,928,64.0660
806,450,48.6607
362,296,26.5647
435,260,91.3679
420,400,85.6588
515,727,33.9341
219,851,31.2966
847,432,17.6926
544,492,23.6184
428,295,60.8153
582,391,42.9314
56,437,55.0741
352,946,28.7978
927,983,36.7096
776,844,20.2589
213,644,92.2780
514,433,57.2762
685,878,92.5673
191,716,37.1942
609,978,85.2276
498,61,81.1626
956,165,32.2245
588,261,92.3948
189,451,44.0680
90,933,84.5367
281,668,4.9790
513,578,60.9674
91,492,31.7038
215,889,67.8128
706,381,88.9342
10,153,59.9434
663,691,36.6385
102,351,88.9877
414,927,78.0417
215,984,26.8770
619,444,17.3073
104,760,18.4148
727,967,40.2276
691,53,67.7580
960,261,81.8438
279,856,5.4043
805,495,99.0379
911,513,17.2862
373,575,78.5520
713,772,90.8604
553,163,20.8637
253,148,42.2591
877,532,80.6983
729,699,31.6654
778,708,65.0661
550,615,17.6335
860,474,73.3433
834,320,15.7061
730,884,40.9917
500,476,92.9384
469,563,46.9645
806,532,70.2297
475,592,66.8602
739,162,2.8095
15,635,83.7274
343,434,83.6143
837,565,27.8370
798,271,2.2117
560,434,84.0338
4,740,58.1668
43,968,19.6595
326,758,85.0395
196,406,80.9763
501,991,39.7614
232,857,51.5119
59,333,65.1175
737,673,97.6312
615,577,51.9014
925,327,4.2413
262,646,39.1248
542,482,60.4300
22,472,15.5718
354,535,31.3579
341,194,47.2629
930,740,86.3667
888,292,59.7261
943,258,72.3352
398,266,10.9047
405,394,58.7230
161,681,49.0280
582,75,21.8485
592,831,91.0787
950,983,54.9744
904,717,73.0934
223,785,71.1852
655,690,98.3507
402,688,97.8735
125,287,79.5005
462,706,29.5490
324,154,14.6691
957,383,99.4086
946,468,6.9794
274,419,52.9972
403,5,41.0598
27,585,48.8045
642,586,87.4666
686,120,49.3313
506,157,45.8719
403,56,88.6398
734,739,42.5208
835,677,34.0607
668,528,98.1975
964,797,87.2337
962,685,9.2017
512,82,98.0508
80,564,64.1163
935,685,51.6953
616,517,66.4518
34,951,98.3191
692,667,11.8608
264,336,32.9715
116,916,43.9084
769,640,3.9507
63,292,93.6330
508,694,82.4050
31,508,83.4974
888,71,28.9515
351,512,58.1607
751,734,51.0620
908,289,38.4596
520,82,76.9723
277,481,21.2306
896,278,52.8418
893,442,9.1352
861,277,29.7551
751,191,96.3950
607,234,11.8155
190,593,46.2980
566,969,94.8590
149,661,11.9325
872,832,43.1844
0,847,55.3023
982,369,96.3659
119,678,43.4588
204,561,59.8955
789,410,69.2244
947,869,43.2445
35,289,95.5991
328,940,16.1236
723,977,88.0420
677,671,74.5304
423,923,87.3260
749,56,45.3126
907,530,33.6861
170,936,80.9632
753,874,31.0977
604,895,85.5595
175,603,43.6472
926,848,1.5610
240,404,53.3591
15,155,67.8445
770,530,69.7039
576,913,76.7974
153,256,96.8534
841,941,41.8617
536,265,98.1338
859,658,92.2905
689,439,9.1260
195,146,54.4985
168,227,81.5535
123,810,38.4532
113,671,7.4255
76,320,83.9274
291,493,30.8687
606,271,99.9120
515,756,70.6012
669,906,94.3358
208,166,70.5666
689,725,62.5289
401,135,9.5567
928,592,26.8587
306,817,72.0769
219,820,26.2898
304,112,76.6782
935,314,44.7229
619,924,17.8141
658,262,28.6437
780,653,9.4167
981,690,16.8392
200,784,15.8692
661,203,58.7414
760,839,28.4183
496,816,1.9799
893,43,94.6516
861,361,26.9556
994,517,35.3159
139,56,25.4905
636,521,17.4602
248,640,98.6765
23,512,88.0864
129,35,9.1675
972,537,90.2331
663,970,38.0515
731,3,64.6137
821,273,86.6219
233,98,63.4887
481,240,66.7222
583,473,83.0322
205,528,58.6705
671,212,49.8430
406,176,15.9552
401,200,24.9961
132,289,61.4732
66,454,63.4127
720,50,83.9964
181,59,4.1350
637,996,5.4259
800,548,82.0962
521,509,44.7575
326,586,20.8226
302,245,37.9466
531,8,77.1357
49,897,82.8140
258,703,40.4324
139,4,7.3145
511,748,26.7991
999,90,91.3897
775,225,26.7572
397,857,12.6438
52,495,10.3204
45,847,19.6947
834,39,9.4760
790,799,24.7331
38,689,18.3754
430,498,30.4985
571,124,11.5292
590,675,71.6740
745,88,67.7485
982,174,18.9104
554,353,42.1211
818,420,87.3138
220,674,55.8368
300,920,50.1363
899,816,48.2437
38,474,39.8909
328,309,26.8178
868,726,88.5883
672,680,75.4130
734,146,94.3534
998,937,17.7376
858,822,89.8418
466,165,32.4110
283,224,88.6853
243,173,40.9830
556,302,85.2240
52,613,94.1812
354,777,20.1173
673,582,7.7460
741,76,68.1970
526,865,65.1732
133,5,49.0264
101,93,93.8572
419,695,99.7162
783,485,11.9810
578,853,28.9339
952,86,71.3614
925,444,17.1940
155,544,59.9844
873,55,61.0068
45,635,90.9846
405,514,17.7959
613,786,60.8346
966,718,64.0487
88,939,98.1790
802,116,14.0046
13,383,58.6119
425,492,86.2314
844,904,16.5911
995,870,33.4925
807,146,13.8318
866,991,61.2801
590,217,36.5630
484,259,23.8274
202,289,2.5750
975,30,95.3442
925,915,86.4329
856,97,69.2367
744,984,66.1444
501,685,52.7980
696,811,54.8026
169,788,75.7120
198,905,87.8738
826,822,59.7413
172,181,54.8693
818,595,63.0850
229,59,41.0081
857,649,16.8374
578,157,43.2147
777,334,51.7130
258,361,5.6649
240,412,80.2855
932,234,97.5093
102,402,40.0596
33,410,19.2395
979,328,2.9915
352,169,75.3572
122,983,79.5564
263,241,3.0719
611,22,96.6553
871,452,94.4285
616,115,82.6103
146,373,26.4029
867,135,57.9108
518,737,23.0231
800,959,18.9901
469,649,52.6969
962,607,62.4006
428,63,23.7694
0,105,31.0452
623,592,60.6278
911,476,57.0517
188,727,84.6316
782,185,23.6426
852,590,96.1044
28,687,52.0584
71,93,96.8700
66,593,42.8525
963,446,78.5715
226,266,42.2897
88,359,14.8584
812,797,39.1976
576,548,2.2031
4,361,72.2259
578,336,23.2803
775,479,28.2305
548,441,46.8924
253,647,85.7569
912,911,34.2593
269,16,57.6384
876,153,21.2627
954,175,43.3190
233,298,89.5681
446,500,9.2527
588,549,55.6819
966,457,34.4539
187,338,23.6653
768,324,82.4385
131,604,2.5696
323,707,89.7409
482,95,81.7037
729,4,63.6990
728,300,50.1875
749,959,26.5913
610,963,85.5816
379,478,41.9109
285,483,1.2828
